Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2020,Place of Residence,90670,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90670,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90670,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90670,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90670,2500 - 2999 grams,27,11/10/2025
Birth,2020,Place of Residence,90670,3000 - 3499 grams,57,11/10/2025
Birth,2020,Place of Residence,90670,3500 - 3999 grams,45,11/10/2025
Birth,2020,Place of Residence,90670,4000 - 5999 grams,18,11/10/2025
Birth,2020,Place of Residence,90670,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,90623,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,90623,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,90623,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90623,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90623,2500 - 2999 grams,19,11/10/2025
Birth,2019,Place of Residence,90623,3000 - 3499 grams,57,11/10/2025
Birth,2019,Place of Residence,90623,3500 - 3999 grams,37,11/10/2025
Birth,2019,Place of Residence,90623,4000 - 5999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90623,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90630,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90630,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90630,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90630,2000 - 2499 grams,21,11/10/2025
Birth,2019,Place of Residence,90630,2500 - 2999 grams,68,11/10/2025
Birth,2019,Place of Residence,90630,3000 - 3499 grams,147,11/10/2025
Birth,2019,Place of Residence,90630,3500 - 3999 grams,103,11/10/2025
Birth,2019,Place of Residence,90630,4000 - 5999 grams,25,11/10/2025
Birth,2019,Place of Residence,90630,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90631,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90631,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90631,1500 - 1999 grams,18,11/10/2025
Birth,2019,Place of Residence,90631,2000 - 2499 grams,28,11/10/2025
Birth,2019,Place of Residence,90631,2500 - 2999 grams,118,11/10/2025
Birth,2019,Place of Residence,90631,3000 - 3499 grams,300,11/10/2025
Birth,2019,Place of Residence,90631,3500 - 3999 grams,211,11/10/2025
Birth,2019,Place of Residence,90631,4000 - 5999 grams,79,11/10/2025
Birth,2019,Place of Residence,90631,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90638,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90638,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90638,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90638,2000 - 2499 grams,24,11/10/2025
Birth,2019,Place of Residence,90638,2500 - 2999 grams,65,11/10/2025
Birth,2019,Place of Residence,90638,3000 - 3499 grams,135,11/10/2025
Birth,2019,Place of Residence,90638,3500 - 3999 grams,108,11/10/2025
Birth,2019,Place of Residence,90638,4000 - 5999 grams,34,11/10/2025
Birth,2019,Place of Residence,90638,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90639,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,90639,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,90639,1500 - 1999 grams,0,11/10/2025
Birth,2019,Place of Residence,90639,2000 - 2499 grams,0,11/10/2025
Birth,2019,Place of Residence,90639,2500 - 2999 grams,0,11/10/2025
Birth,2019,Place of Residence,90639,3000 - 3499 grams,0,11/10/2025
Birth,2019,Place of Residence,90639,3500 - 3999 grams,0,11/10/2025
Birth,2019,Place of Residence,90639,4000 - 5999 grams,0,11/10/2025
Birth,2019,Place of Residence,90639,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90640,500 - 999 grams,<11,11/10/2025
