Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2021,Place of Residence,91302,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91302,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91302,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,91302,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91302,2500 - 2999 grams,28,11/10/2025
Birth,2021,Place of Residence,91302,3000 - 3499 grams,66,11/10/2025
Birth,2021,Place of Residence,91302,3500 - 3999 grams,45,11/10/2025
Birth,2021,Place of Residence,91302,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91302,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91303,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91303,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91303,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91303,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91303,2500 - 2999 grams,70,11/10/2025
Birth,2021,Place of Residence,91303,3000 - 3499 grams,155,11/10/2025
Birth,2021,Place of Residence,91303,3500 - 3999 grams,92,11/10/2025
Birth,2021,Place of Residence,91303,4000 - 5999 grams,25,11/10/2025
Birth,2021,Place of Residence,91303,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91304,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91304,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91304,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91304,2000 - 2499 grams,27,11/10/2025
Birth,2021,Place of Residence,91304,2500 - 2999 grams,97,11/10/2025
Birth,2021,Place of Residence,91304,3000 - 3499 grams,205,11/10/2025
Birth,2021,Place of Residence,91304,3500 - 3999 grams,133,11/10/2025
Birth,2021,Place of Residence,91304,4000 - 5999 grams,31,11/10/2025
Birth,2021,Place of Residence,91304,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91305,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91305,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91305,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,91305,2000 - 2499 grams,0,11/10/2025
Birth,2021,Place of Residence,91305,2500 - 2999 grams,0,11/10/2025
Birth,2021,Place of Residence,91305,3000 - 3499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91305,3500 - 3999 grams,0,11/10/2025
Birth,2021,Place of Residence,91305,4000 - 5999 grams,0,11/10/2025
Birth,2021,Place of Residence,91305,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91306,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91306,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91306,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91306,2000 - 2499 grams,30,11/10/2025
Birth,2021,Place of Residence,91306,2500 - 2999 grams,83,11/10/2025
Birth,2021,Place of Residence,91306,3000 - 3499 grams,157,11/10/2025
Birth,2021,Place of Residence,91306,3500 - 3999 grams,121,11/10/2025
Birth,2021,Place of Residence,91306,4000 - 5999 grams,32,11/10/2025
Birth,2021,Place of Residence,91306,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91307,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91307,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91307,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91307,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91307,2500 - 2999 grams,35,11/10/2025
Birth,2021,Place of Residence,91307,3000 - 3499 grams,89,11/10/2025
Birth,2021,Place of Residence,91307,3500 - 3999 grams,50,11/10/2025
Birth,2021,Place of Residence,91307,4000 - 5999 grams,16,11/10/2025
Birth,2021,Place of Residence,91307,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91201,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91201,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91201,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91201,2000 - 2499 grams,11,11/10/2025
Birth,2020,Place of Residence,91201,2500 - 2999 grams,38,11/10/2025
Birth,2020,Place of Residence,91201,3000 - 3499 grams,76,11/10/2025
Birth,2020,Place of Residence,91201,3500 - 3999 grams,48,11/10/2025
Birth,2020,Place of Residence,91201,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91201,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91202,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91202,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91202,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91202,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91202,2500 - 2999 grams,36,11/10/2025
Birth,2020,Place of Residence,91202,3000 - 3499 grams,105,11/10/2025
Birth,2020,Place of Residence,91202,3500 - 3999 grams,46,11/10/2025
Birth,2020,Place of Residence,91202,4000 - 5999 grams,18,11/10/2025
Birth,2020,Place of Residence,91202,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91203,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91203,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91203,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,91203,2000 - 2499 grams,12,11/10/2025
Birth,2020,Place of Residence,91203,2500 - 2999 grams,20,11/10/2025
Birth,2020,Place of Residence,91203,3000 - 3499 grams,74,11/10/2025
Birth,2020,Place of Residence,91203,3500 - 3999 grams,52,11/10/2025
Birth,2020,Place of Residence,91203,4000 - 5999 grams,11,11/10/2025
Birth,2020,Place of Residence,91203,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91204,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91204,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91204,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,91204,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91204,2500 - 2999 grams,30,11/10/2025
Birth,2020,Place of Residence,91204,3000 - 3499 grams,60,11/10/2025
Birth,2020,Place of Residence,91204,3500 - 3999 grams,35,11/10/2025
Birth,2020,Place of Residence,91204,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91204,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91205,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91205,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91205,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91205,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91205,2500 - 2999 grams,54,11/10/2025
Birth,2020,Place of Residence,91205,3000 - 3499 grams,124,11/10/2025
Birth,2020,Place of Residence,91205,3500 - 3999 grams,88,11/10/2025
