Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2019,Place of Residence,91126,1500 - 1999 grams,0,11/10/2025
Birth,2019,Place of Residence,91126,2000 - 2499 grams,0,11/10/2025
Birth,2019,Place of Residence,91126,2500 - 2999 grams,0,11/10/2025
Birth,2019,Place of Residence,91126,3000 - 3499 grams,0,11/10/2025
Birth,2019,Place of Residence,91126,3500 - 3999 grams,0,11/10/2025
Birth,2019,Place of Residence,91126,4000 - 5999 grams,0,11/10/2025
Birth,2019,Place of Residence,91126,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,91101,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91101,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91101,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91101,2000 - 2499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91101,2500 - 2999 grams,49,11/10/2025
Birth,2018,Place of Residence,91101,3000 - 3499 grams,98,11/10/2025
Birth,2018,Place of Residence,91101,3500 - 3999 grams,79,11/10/2025
Birth,2018,Place of Residence,91101,4000 - 5999 grams,17,11/10/2025
Birth,2018,Place of Residence,91101,Unreliable/Unknown,<11,11/10/2025
Birth,2018,Place of Residence,91103,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91103,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91103,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91103,2000 - 2499 grams,17,11/10/2025
Birth,2018,Place of Residence,91103,2500 - 2999 grams,60,11/10/2025
Birth,2018,Place of Residence,91103,3000 - 3499 grams,135,11/10/2025
Birth,2018,Place of Residence,91103,3500 - 3999 grams,67,11/10/2025
Birth,2018,Place of Residence,91103,4000 - 5999 grams,18,11/10/2025
Birth,2018,Place of Residence,91103,Unreliable/Unknown,<11,11/10/2025
Birth,2018,Place of Residence,91104,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91104,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91104,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91104,2000 - 2499 grams,17,11/10/2025
Birth,2018,Place of Residence,91104,2500 - 2999 grams,58,11/10/2025
Birth,2018,Place of Residence,91104,3000 - 3499 grams,135,11/10/2025
Birth,2018,Place of Residence,91104,3500 - 3999 grams,87,11/10/2025
Birth,2018,Place of Residence,91104,4000 - 5999 grams,30,11/10/2025
Birth,2018,Place of Residence,91104,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,91105,500 - 999 grams,0,11/10/2025
Birth,2018,Place of Residence,91105,1000 - 1499 grams,0,11/10/2025
Birth,2018,Place of Residence,91105,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91105,2000 - 2499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91105,2500 - 2999 grams,21,11/10/2025
Birth,2018,Place of Residence,91105,3000 - 3499 grams,46,11/10/2025
Birth,2018,Place of Residence,91105,3500 - 3999 grams,34,11/10/2025
Birth,2018,Place of Residence,91105,4000 - 5999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91105,Unreliable/Unknown,<11,11/10/2025
Birth,2018,Place of Residence,91106,500 - 999 grams,0,11/10/2025
Birth,2018,Place of Residence,91106,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91106,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91106,2000 - 2499 grams,11,11/10/2025
Birth,2018,Place of Residence,91106,2500 - 2999 grams,62,11/10/2025
Birth,2018,Place of Residence,91106,3000 - 3499 grams,118,11/10/2025
