Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2022,Place of Residence,90049,2500 - 2999 grams,67,11/10/2025
Birth,2022,Place of Residence,90049,3000 - 3499 grams,129,11/10/2025
Birth,2022,Place of Residence,90049,3500 - 3999 grams,81,11/10/2025
Birth,2022,Place of Residence,90049,4000 - 5999 grams,22,11/10/2025
Birth,2022,Place of Residence,90049,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90030,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90030,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90030,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,90030,2000 - 2499 grams,0,11/10/2025
Birth,2021,Place of Residence,90030,2500 - 2999 grams,0,11/10/2025
Birth,2021,Place of Residence,90030,3000 - 3499 grams,0,11/10/2025
Birth,2021,Place of Residence,90030,3500 - 3999 grams,0,11/10/2025
Birth,2021,Place of Residence,90030,4000 - 5999 grams,0,11/10/2025
Birth,2021,Place of Residence,90030,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90031,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90031,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90031,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90031,2000 - 2499 grams,19,11/10/2025
Birth,2021,Place of Residence,90031,2500 - 2999 grams,46,11/10/2025
Birth,2021,Place of Residence,90031,3000 - 3499 grams,103,11/10/2025
Birth,2021,Place of Residence,90031,3500 - 3999 grams,94,11/10/2025
Birth,2021,Place of Residence,90031,4000 - 5999 grams,22,11/10/2025
Birth,2021,Place of Residence,90031,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90032,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90032,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90032,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90032,2000 - 2499 grams,17,11/10/2025
Birth,2021,Place of Residence,90032,2500 - 2999 grams,69,11/10/2025
Birth,2021,Place of Residence,90032,3000 - 3499 grams,178,11/10/2025
Birth,2021,Place of Residence,90032,3500 - 3999 grams,78,11/10/2025
Birth,2021,Place of Residence,90032,4000 - 5999 grams,27,11/10/2025
Birth,2021,Place of Residence,90032,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90033,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90033,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90033,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90033,2000 - 2499 grams,16,11/10/2025
Birth,2021,Place of Residence,90033,2500 - 2999 grams,87,11/10/2025
Birth,2021,Place of Residence,90033,3000 - 3499 grams,148,11/10/2025
Birth,2021,Place of Residence,90033,3500 - 3999 grams,108,11/10/2025
Birth,2021,Place of Residence,90033,4000 - 5999 grams,36,11/10/2025
Birth,2021,Place of Residence,90033,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90034,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90034,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90034,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90034,2000 - 2499 grams,24,11/10/2025
Birth,2021,Place of Residence,90034,2500 - 2999 grams,79,11/10/2025
Birth,2021,Place of Residence,90034,3000 - 3499 grams,183,11/10/2025
Birth,2021,Place of Residence,90034,3500 - 3999 grams,113,11/10/2025
Birth,2021,Place of Residence,90034,4000 - 5999 grams,32,11/10/2025
